"2836500";"Mattami Restaurant & Cafe Tycoon";"";"None";"['Athomield Games']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836510";"Warfare Ultimatum";"";"None";"['AIONWARE LTD', 'H. Senemar']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836530";"Cymut X Mutrobo - The last Cymut";"";"None";"['Thiago Cesário Machado']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836580";"There's something wrong with...";"";"None";"['Gamenastica Studios']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836630";"TRAUMA Pro Wrestling";"";"None";"['Nuskadamo']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835650";"Randomice";"";"None";"['Videoludid']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835700";"Guardian Goddess";"";"None";"['SHIONO']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835750";"50 Floors: The Paranormal Investigators Prologue";"";"None";"['Arsonist Studio']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835760";"Thus Spoke the Donke";"";"None";"['Wise Monke Entertainment Studio']";"[]";"False";"{'windows': True, 'mac': True, 'linux': False}"
"2835890";"SHIMAPANZER STRIKE!";"";"None";"['Falldog']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835910";"Coin Jar";"";"None";"['Justin Allen']";"[]";"False";"{'windows': True, 'mac': True, 'linux': False}"
"2835920";"ATOMIC BOT: SURVIVOR OF PLANETS";"";"None";"['CUBE STUDIO']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835950";"Multi Game Party";"";"None";"['Le Kaki Rouge']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835960";"BattleClaws";"";"None";"['DameGev', 'EveryPlanet', 'Gronkiee', 'endoran']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835970";"Space Query";"1,99€";"None";"['Space Query team']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836040";"Slayer Knight";"";"None";"['Andrew A Powell']";"[]";"False";"{'windows': True, 'mac': True, 'linux': True}"
"2836070";"Heroes For Hire";"";"None";"['Untouch']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836080";"TreamLand";"";"None";"['TreamGames']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835210";"Fight'N'Jokes: Storylines";"";"None";"['Lighstromo Studios', 'Mental Drink']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835250";"UFO BLAST";"";"None";"['OMER KILINCLI']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835350";"No Gasoline";"";"None";"['Mount Retro']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835370";"Memories of Misery";"";"None";"['Staircase Studio']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835380";"Nomadica";"";"None";"['Eduardas Lukosiunas']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
